@RELATION BIC.txt
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE 30 NUMERIC
@ATTRIBUTE 31 NUMERIC
@ATTRIBUTE 32 NUMERIC
@ATTRIBUTE 33 NUMERIC
@ATTRIBUTE 34 NUMERIC
@ATTRIBUTE 35 NUMERIC
@ATTRIBUTE 36 NUMERIC
@ATTRIBUTE 37 NUMERIC
@ATTRIBUTE 38 NUMERIC
@ATTRIBUTE 39 NUMERIC
@ATTRIBUTE 40 NUMERIC
@ATTRIBUTE 41 NUMERIC
@ATTRIBUTE 42 NUMERIC
@ATTRIBUTE 43 NUMERIC
@ATTRIBUTE 44 NUMERIC
@ATTRIBUTE 45 NUMERIC
@ATTRIBUTE 46 NUMERIC
@ATTRIBUTE 47 NUMERIC
@ATTRIBUTE 48 NUMERIC
@ATTRIBUTE 49 NUMERIC
@ATTRIBUTE 50 NUMERIC
@ATTRIBUTE 51 NUMERIC
@ATTRIBUTE 52 NUMERIC
@ATTRIBUTE 53 NUMERIC
@ATTRIBUTE 54 NUMERIC
@ATTRIBUTE 55 NUMERIC
@ATTRIBUTE 56 NUMERIC
@ATTRIBUTE 57 NUMERIC
@ATTRIBUTE 58 NUMERIC
@ATTRIBUTE 59 NUMERIC
@ATTRIBUTE 60 NUMERIC
@ATTRIBUTE 61 NUMERIC
@ATTRIBUTE 62 NUMERIC
@ATTRIBUTE 63 NUMERIC
@ATTRIBUTE 64 NUMERIC
@ATTRIBUTE 65 NUMERIC
@ATTRIBUTE 66 NUMERIC
@ATTRIBUTE 67 NUMERIC
@ATTRIBUTE 68 NUMERIC
@ATTRIBUTE 69 NUMERIC
@ATTRIBUTE 70 NUMERIC
@ATTRIBUTE 71 NUMERIC
@ATTRIBUTE 72 NUMERIC
@ATTRIBUTE 73 NUMERIC
@ATTRIBUTE 74 NUMERIC
@ATTRIBUTE 75 NUMERIC
@ATTRIBUTE 76 NUMERIC
@ATTRIBUTE 77 NUMERIC
@ATTRIBUTE 78 NUMERIC
@ATTRIBUTE 79 NUMERIC
@ATTRIBUTE 80 NUMERIC
@ATTRIBUTE 81 NUMERIC
@ATTRIBUTE 82 NUMERIC
@ATTRIBUTE 83 NUMERIC
@ATTRIBUTE 84 NUMERIC
@ATTRIBUTE 85 NUMERIC
@ATTRIBUTE 86 NUMERIC
@ATTRIBUTE 87 NUMERIC
@ATTRIBUTE 88 NUMERIC
@ATTRIBUTE 89 NUMERIC
@ATTRIBUTE 90 NUMERIC
@ATTRIBUTE 91 NUMERIC
@ATTRIBUTE 92 NUMERIC
@ATTRIBUTE 93 NUMERIC
@ATTRIBUTE 94 NUMERIC
@ATTRIBUTE 95 NUMERIC
@ATTRIBUTE 96 NUMERIC
@ATTRIBUTE 97 NUMERIC
@ATTRIBUTE 98 NUMERIC
@ATTRIBUTE 99 NUMERIC
@ATTRIBUTE 100 NUMERIC
@ATTRIBUTE 101 NUMERIC
@ATTRIBUTE 102 NUMERIC
@ATTRIBUTE 103 NUMERIC
@ATTRIBUTE 104 NUMERIC
@ATTRIBUTE 105 NUMERIC
@ATTRIBUTE 106 NUMERIC
@ATTRIBUTE 107 NUMERIC
@ATTRIBUTE 108 NUMERIC
@ATTRIBUTE 109 NUMERIC
@ATTRIBUTE 110 NUMERIC
@ATTRIBUTE 111 NUMERIC
@ATTRIBUTE 112 NUMERIC
@ATTRIBUTE 113 NUMERIC
@ATTRIBUTE 114 NUMERIC
@ATTRIBUTE 115 NUMERIC
@ATTRIBUTE 116 NUMERIC
@ATTRIBUTE 117 NUMERIC
@ATTRIBUTE 118 NUMERIC
@ATTRIBUTE 119 NUMERIC
@ATTRIBUTE 120 NUMERIC
@ATTRIBUTE 121 NUMERIC
@ATTRIBUTE 122 NUMERIC
@ATTRIBUTE 123 NUMERIC
@ATTRIBUTE 124 NUMERIC
@ATTRIBUTE 125 NUMERIC
@ATTRIBUTE 126 NUMERIC
@ATTRIBUTE 127 NUMERIC
@ATTRIBUTE class {2,1,9,0,6,5,4,3,8,7,10,11}
@DATA
93684,601,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,758,60931,0,0,0,2396,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,52421,96677,0,0,0,51313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3954,5575,1059,67,0,0,262,40,0,0,0,0,0,0,0,0,0,0,126,31,0,0,2352,7808,0,0,0,4311,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,10514,11282,0,0,2,5585,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2830,3
73744,516,91,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,72612,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,31735,141835,0,0,0,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,5357,1496,176,0,0,274,103,0,0,0,0,0,0,0,0,0,0,51,28,0,0,1115,8371,0,0,1,3685,9,0,0,0,0,0,0,0,0,0,0,824,3,0,0,10317,8485,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,3
88148,1452,512,0,0,7,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0,371,53649,0,0,0,7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57444,102207,0,0,0,41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14042,5440,1337,416,0,0,207,148,0,0,0,0,0,0,0,0,0,0,168,39,0,0,1931,6791,4,0,0,5469,17,0,0,0,0,0,0,0,0,0,0,91,0,0,0,10082,10138,0,0,1,5729,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3442,3
124052,663,0,0,0,75,317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2545,184408,0,0,0,4774,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,33183,57892,0,0,0,5892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15957,6137,858,3,0,0,307,183,0,0,0,0,0,0,0,0,0,0,54,12,0,0,3172,11806,9,0,0,5124,6,0,0,0,0,0,0,0,0,0,0,1214,6,0,0,11264,7600,0,0,0,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2075,3
92578,1953,43,0,0,67,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1058,162690,0,0,0,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38812,94746,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5656,1964,140,0,1,627,322,0,0,0,0,0,0,0,0,0,0,265,53,0,0,2786,8870,1,0,0,5754,3,0,0,0,0,0,0,0,0,0,0,55,0,0,0,8362,5459,0,0,3,603,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,392,3
74990,1835,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459,93595,0,0,0,5716,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70503,102648,0,0,0,16978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,5267,1162,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2657,7381,0,0,2,5792,1,0,0,0,0,0,0,0,0,0,0,102,0,0,0,9958,8802,0,0,2,2704,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,975,3
78303,6386,512,0,0,123,104,0,0,0,0,0,0,0,0,0,0,63,12,0,0,1817,76339,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,31749,74095,0,0,0,29389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2815,4940,3229,1056,0,0,764,1159,0,0,0,0,0,0,0,0,0,0,600,268,0,0,2700,8367,0,0,0,2004,1,0,0,0,0,0,0,0,0,0,0,329,0,0,0,6350,7393,0,0,0,5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,3
91011,2426,85,0,0,34,1,0,0,0,0,0,0,0,0,0,0,73,6,0,0,482,96113,0,0,0,2043,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,42787,110283,0,0,0,20735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9968,5641,2154,298,0,0,329,118,0,0,0,0,0,0,0,0,0,0,310,94,0,0,1966,8449,5,0,0,4227,5,0,0,0,0,0,0,0,0,0,0,493,3,0,0,10157,12492,0,0,0,8408,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3408,3
115562,4834,415,0,0,5,354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,229,177089,0,0,0,4042,14,0,0,0,0,0,0,0,0,0,0,55,0,0,0,45349,61558,0,0,0,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16934,6294,2385,952,0,0,383,1168,0,0,0,0,0,0,0,0,0,0,41,47,0,0,2249,11105,0,0,0,5964,36,0,0,0,0,0,0,0,0,0,0,907,0,0,0,12431,8244,0,0,0,3241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2937,3
96839,14147,1289,0,0,107,1613,0,0,0,0,0,0,0,0,0,0,9,15,0,0,648,280690,1,0,0,497,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5658,4580,2123,0,0,1072,3413,0,0,0,0,0,0,0,0,0,0,285,141,0,0,1931,7910,59,0,0,1532,333,0,0,0,0,0,0,0,0,0,0,35,7,0,0,1426,1753,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,3
90750,1158,88,0,0,43,97,0,0,0,0,0,0,0,0,0,0,38,0,0,0,320,89957,0,0,0,3554,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,55868,147328,0,0,0,6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5681,1318,246,0,0,466,284,0,0,0,0,0,0,0,0,0,0,187,75,0,0,1259,8873,0,0,0,6334,21,0,0,0,0,0,0,0,0,0,0,379,4,0,0,11492,8539,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,372,3
95221,6028,1968,0,0,97,2079,0,0,0,0,0,0,0,0,0,0,4,19,0,0,1071,254095,0,0,0,5622,3,0,0,0,0,0,0,0,0,0,0,130,0,0,0,10867,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5702,4440,1893,0,0,1031,2891,0,0,0,0,0,0,0,0,0,0,393,228,0,0,3849,14857,2,0,0,8383,44,0,0,0,0,0,0,0,0,0,0,687,0,0,0,5816,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
80409,958,213,0,0,31,6,0,0,0,0,0,0,0,0,0,0,18,0,0,0,112,45323,0,0,0,2286,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,49240,106373,0,0,0,21113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4148,5503,1318,159,0,1,301,107,0,0,0,0,0,0,0,0,0,0,226,26,0,0,1262,6177,0,0,0,3697,10,0,0,0,0,0,0,0,0,0,0,679,0,0,0,11692,12420,0,0,1,4632,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3199,3
77225,2164,36,0,0,12,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1689,58462,0,0,0,9171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50624,100342,0,0,0,38112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13085,5321,1236,66,0,0,278,57,0,0,0,0,0,0,0,0,0,0,248,7,0,0,2162,7075,0,0,0,6524,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9919,9414,0,0,0,6459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2961,3
93311,366,28,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67484,0,0,0,6496,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,76536,74791,0,0,0,46494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632,5587,1359,116,0,1,236,95,0,0,0,0,0,0,0,0,0,0,47,27,0,0,1254,7362,1,0,2,5552,0,0,0,0,0,0,0,0,0,0,0,211,5,0,0,10588,11122,0,0,0,4860,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1978,3
91868,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,1038,93445,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,60225,105377,0,0,0,17830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,5708,1410,15,0,0,126,17,0,0,0,0,0,0,0,0,0,0,546,13,0,0,2363,8318,2,0,0,3018,6,0,0,0,0,0,0,0,0,0,0,1516,4,0,0,10461,9893,0,0,0,5172,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1740,3
85117,1467,225,0,0,22,263,0,0,0,0,0,0,0,0,0,0,4,17,0,0,888,89921,0,0,0,479,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,41645,76777,0,0,0,17939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,5334,1256,430,0,0,231,663,0,0,0,0,0,0,0,0,0,0,177,166,0,0,2373,9079,6,0,0,2034,3,0,0,0,0,0,0,0,0,0,0,582,6,0,0,7072,7237,0,0,0,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,3
76381,213,256,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51452,5515,0,0,1429,181,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2399,120869,0,0,0,23349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,4903,935,412,0,0,130,768,0,0,0,0,0,0,0,0,0,0,5,31,0,0,391,8014,2846,0,0,3218,1761,0,0,0,0,0,0,0,0,0,0,31,239,0,0,4374,10333,0,0,2,3727,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1686,4
75411,451,181,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,73807,1271,0,0,6340,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,130889,0,0,0,7832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5051,984,574,0,0,113,897,0,0,0,0,0,0,0,0,0,0,10,112,0,0,554,10891,2533,0,0,4493,2200,0,0,0,0,0,0,0,0,0,0,75,130,0,0,4722,9447,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,499,4
95152,1758,1248,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,116522,1062,0,0,1077,340,0,0,0,0,0,0,0,0,0,0,120,0,0,0,34339,115179,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5813,1860,1008,0,0,118,648,0,0,0,0,0,0,0,0,0,0,18,87,0,0,549,10956,1890,0,0,4009,1181,0,0,0,0,0,0,0,0,0,0,488,33,0,0,10507,10829,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,340,4
97119,1427,5201,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,136053,13785,0,0,117,1539,0,0,0,0,0,0,0,0,0,0,0,319,0,0,80,84048,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,5583,1626,1640,0,0,80,1097,2,0,0,0,0,0,0,0,0,0,22,171,0,0,417,16599,12413,0,0,957,4399,0,0,0,0,0,0,0,0,0,0,49,1408,0,0,1226,8659,0,0,1,560,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,949,4
80791,1878,6658,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,172843,34197,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,95,0,0,9,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5101,1738,2177,0,0,74,1346,0,0,0,0,0,0,0,0,0,0,17,125,0,0,373,15790,10978,0,0,243,533,0,0,0,0,0,0,0,0,0,0,33,351,0,0,603,3319,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,144,4
94437,561,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34437,71,0,0,1246,129,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8446,164098,0,0,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,5480,1238,206,0,1,188,110,0,0,0,0,0,0,0,0,0,0,12,18,0,0,612,8210,812,0,2,3780,804,0,0,0,0,0,0,0,0,0,0,257,115,0,0,8286,11717,0,0,8,1774,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1661,4
100206,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66545,3215,0,0,387,981,0,0,0,0,0,0,0,0,0,0,141,35,0,0,2060,154900,0,0,0,14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16346,5632,1138,128,0,1,100,159,0,0,0,0,0,0,0,0,0,0,34,35,0,0,575,11101,3331,0,0,2294,1966,0,0,0,0,0,0,0,0,0,0,753,547,0,0,5129,13079,0,0,3,5494,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,3281,4
53980,198,3277,0,0,0,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,129891,73978,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,91,0,0,36,3424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4677,984,1492,0,0,94,1777,0,0,0,0,0,0,0,0,0,0,36,59,0,0,455,15526,10781,0,0,168,442,0,0,0,0,0,0,0,0,0,0,38,697,0,0,438,2427,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,52,4
114388,1258,1117,0,0,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,178936,39831,0,0,1044,3025,0,0,0,0,0,0,0,0,0,0,5,101,0,0,1229,36454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,5839,1752,1285,0,0,119,450,0,0,0,0,0,0,0,0,0,0,17,118,0,0,610,16771,13754,0,1,2314,6578,0,0,0,0,0,0,0,0,0,0,133,986,0,0,2927,9061,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1052,4
97723,553,120,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121637,16963,0,0,18,368,0,0,0,0,0,0,0,0,0,0,15,797,0,0,1009,114005,0,0,0,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6823,5718,1230,440,0,0,63,268,0,0,0,0,0,0,0,0,0,0,16,90,0,0,511,12730,8943,0,0,865,2406,0,0,0,0,0,0,0,0,0,0,424,2016,0,0,2352,10946,0,0,1,1585,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1469,4
132040,444,1248,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76548,3755,0,0,3765,6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3509,191524,0,0,0,23545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957,6283,1215,862,0,0,123,931,0,0,0,0,0,0,0,0,0,0,5,20,0,0,556,11713,4673,0,0,5626,7486,0,0,0,0,0,0,0,0,0,0,12,9,0,0,4108,15652,0,0,1,5441,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1383,4
74888,2980,5309,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,112662,2057,0,0,794,64,0,0,0,0,0,0,0,0,0,0,43,39,0,0,23587,15703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4674,2600,2584,0,0,136,1919,0,0,0,0,0,0,0,0,0,0,33,133,0,0,475,8608,2787,0,0,1723,484,0,0,0,0,0,0,0,0,0,0,388,275,0,0,5118,5302,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,4
97469,632,1748,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,121843,11537,0,0,94,268,0,0,0,0,0,0,0,0,0,0,84,226,0,0,2426,77992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5453,1009,1160,0,1,77,969,0,0,0,0,0,0,0,0,0,0,12,154,0,0,565,13979,7686,0,0,1060,1557,0,0,0,0,0,0,0,0,0,0,560,1725,0,0,3755,9170,0,0,3,169,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1185,4
78557,276,124,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39359,769,0,0,1132,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,134912,0,0,0,16935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,5287,1538,534,0,0,165,397,0,0,0,0,0,0,0,0,0,0,15,61,0,0,603,8069,1920,0,0,3511,2283,0,0,0,0,0,0,0,0,0,0,105,163,0,0,3863,12702,0,0,0,6633,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1824,4
78728,565,302,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56050,2100,0,0,1500,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591,112346,0,0,0,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,4798,1076,322,0,0,83,500,0,0,0,0,0,0,0,0,0,0,6,10,0,0,373,8825,3380,0,0,3182,3258,0,0,0,0,0,0,0,0,0,0,15,107,0,0,2747,8331,0,0,0,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,4
90984,341,154,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,62692,2005,0,0,689,584,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2814,150659,0,0,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,5289,1454,399,0,0,316,413,0,0,0,0,0,0,0,0,0,0,8,32,0,0,563,7991,2560,0,0,2359,1232,0,0,0,0,0,0,0,0,0,0,47,170,0,0,4353,8400,0,0,2,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,4
96789,707,1238,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,78655,487,0,0,532,173,0,0,0,0,0,0,0,0,0,0,11,47,0,0,5572,135445,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138,5507,1519,1025,0,0,180,1033,0,0,0,0,0,0,0,0,0,0,19,106,0,0,691,9369,1503,0,0,3082,813,0,0,0,0,0,0,0,0,0,0,174,228,0,0,6104,9424,0,0,0,1837,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1901,4
97626,670,110,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,98493,8278,0,0,712,2666,0,0,0,0,0,0,0,0,0,0,162,299,0,0,8553,131892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,5665,962,333,0,3,93,212,0,0,0,0,0,0,0,0,0,0,8,5,0,0,676,13813,8490,0,0,3306,6304,0,0,0,0,0,0,0,0,0,0,403,1002,0,0,5761,13810,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1625,4
116057,284,1249,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75206,1923,0,0,1016,362,0,0,0,0,0,0,0,0,0,0,0,136,0,0,2807,182676,0,0,0,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5698,1166,935,0,0,97,1019,0,0,0,0,0,0,0,0,0,0,16,71,0,0,545,11676,4374,0,0,2599,1211,0,0,0,0,0,0,0,0,0,0,110,638,0,0,3693,9349,0,0,1,1112,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,1018,4
90630,626,1138,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,81684,9481,0,0,1902,4169,0,0,0,0,0,0,0,0,0,0,0,27,0,0,115,144608,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5467,1151,879,0,0,97,1394,0,0,0,0,0,0,0,0,0,0,8,83,0,0,485,13752,8597,0,0,3037,6856,0,0,0,0,0,0,0,0,0,0,46,511,0,0,1445,8120,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,593,4
78873,614,1556,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,53008,110,0,0,507,426,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2915,99830,0,0,0,21551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10370,5145,1446,1902,0,0,128,1214,0,0,0,0,0,0,0,0,0,0,16,202,0,0,461,9125,1087,0,1,2202,866,0,0,0,0,0,0,0,0,0,0,298,114,0,0,4575,10887,0,0,0,6485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2874,4
102427,115,1010,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,139836,2051,0,0,5859,146,0,0,0,0,0,0,0,0,0,0,10,8,0,0,4168,109136,0,0,0,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485,5917,1409,1059,0,0,175,1085,0,0,0,0,0,0,0,0,0,0,23,214,0,0,573,12370,4388,0,0,2455,1372,0,0,0,0,0,0,0,0,0,0,218,476,0,0,4965,10761,0,0,0,2636,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,2452,4
105767,1127,2533,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137605,55936,0,0,2095,3860,0,0,0,0,0,0,0,0,0,0,0,26,0,0,552,58839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5573,1728,1942,0,0,71,1109,0,0,0,0,0,0,0,0,0,0,6,105,0,0,344,17336,12693,0,0,1933,4729,0,0,0,0,0,0,0,0,0,0,47,438,0,0,1570,6984,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,456,4
101294,2342,41161,0,0,0,7303,0,0,0,0,0,0,0,0,0,0,0,24,0,0,3,211191,3800,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5641,3200,8675,0,0,155,9899,0,0,0,0,0,0,0,0,0,0,34,396,0,0,467,12026,2231,0,0,38,368,0,0,0,0,0,0,0,0,0,0,4,60,0,0,47,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
