@RELATION D6_BIC.txt
@ATTRIBUTE 0 NUMERIC
@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE 13 NUMERIC
@ATTRIBUTE 14 NUMERIC
@ATTRIBUTE 15 NUMERIC
@ATTRIBUTE 16 NUMERIC
@ATTRIBUTE 17 NUMERIC
@ATTRIBUTE 18 NUMERIC
@ATTRIBUTE 19 NUMERIC
@ATTRIBUTE 20 NUMERIC
@ATTRIBUTE 21 NUMERIC
@ATTRIBUTE 22 NUMERIC
@ATTRIBUTE 23 NUMERIC
@ATTRIBUTE 24 NUMERIC
@ATTRIBUTE 25 NUMERIC
@ATTRIBUTE 26 NUMERIC
@ATTRIBUTE 27 NUMERIC
@ATTRIBUTE 28 NUMERIC
@ATTRIBUTE 29 NUMERIC
@ATTRIBUTE 30 NUMERIC
@ATTRIBUTE 31 NUMERIC
@ATTRIBUTE 32 NUMERIC
@ATTRIBUTE 33 NUMERIC
@ATTRIBUTE 34 NUMERIC
@ATTRIBUTE 35 NUMERIC
@ATTRIBUTE 36 NUMERIC
@ATTRIBUTE 37 NUMERIC
@ATTRIBUTE 38 NUMERIC
@ATTRIBUTE 39 NUMERIC
@ATTRIBUTE 40 NUMERIC
@ATTRIBUTE 41 NUMERIC
@ATTRIBUTE 42 NUMERIC
@ATTRIBUTE 43 NUMERIC
@ATTRIBUTE 44 NUMERIC
@ATTRIBUTE 45 NUMERIC
@ATTRIBUTE 46 NUMERIC
@ATTRIBUTE 47 NUMERIC
@ATTRIBUTE 48 NUMERIC
@ATTRIBUTE 49 NUMERIC
@ATTRIBUTE 50 NUMERIC
@ATTRIBUTE 51 NUMERIC
@ATTRIBUTE 52 NUMERIC
@ATTRIBUTE 53 NUMERIC
@ATTRIBUTE 54 NUMERIC
@ATTRIBUTE 55 NUMERIC
@ATTRIBUTE 56 NUMERIC
@ATTRIBUTE 57 NUMERIC
@ATTRIBUTE 58 NUMERIC
@ATTRIBUTE 59 NUMERIC
@ATTRIBUTE 60 NUMERIC
@ATTRIBUTE 61 NUMERIC
@ATTRIBUTE 62 NUMERIC
@ATTRIBUTE 63 NUMERIC
@ATTRIBUTE 64 NUMERIC
@ATTRIBUTE 65 NUMERIC
@ATTRIBUTE 66 NUMERIC
@ATTRIBUTE 67 NUMERIC
@ATTRIBUTE 68 NUMERIC
@ATTRIBUTE 69 NUMERIC
@ATTRIBUTE 70 NUMERIC
@ATTRIBUTE 71 NUMERIC
@ATTRIBUTE 72 NUMERIC
@ATTRIBUTE 73 NUMERIC
@ATTRIBUTE 74 NUMERIC
@ATTRIBUTE 75 NUMERIC
@ATTRIBUTE 76 NUMERIC
@ATTRIBUTE 77 NUMERIC
@ATTRIBUTE 78 NUMERIC
@ATTRIBUTE 79 NUMERIC
@ATTRIBUTE 80 NUMERIC
@ATTRIBUTE 81 NUMERIC
@ATTRIBUTE 82 NUMERIC
@ATTRIBUTE 83 NUMERIC
@ATTRIBUTE 84 NUMERIC
@ATTRIBUTE 85 NUMERIC
@ATTRIBUTE 86 NUMERIC
@ATTRIBUTE 87 NUMERIC
@ATTRIBUTE 88 NUMERIC
@ATTRIBUTE 89 NUMERIC
@ATTRIBUTE 90 NUMERIC
@ATTRIBUTE 91 NUMERIC
@ATTRIBUTE 92 NUMERIC
@ATTRIBUTE 93 NUMERIC
@ATTRIBUTE 94 NUMERIC
@ATTRIBUTE 95 NUMERIC
@ATTRIBUTE 96 NUMERIC
@ATTRIBUTE 97 NUMERIC
@ATTRIBUTE 98 NUMERIC
@ATTRIBUTE 99 NUMERIC
@ATTRIBUTE 100 NUMERIC
@ATTRIBUTE 101 NUMERIC
@ATTRIBUTE 102 NUMERIC
@ATTRIBUTE 103 NUMERIC
@ATTRIBUTE 104 NUMERIC
@ATTRIBUTE 105 NUMERIC
@ATTRIBUTE 106 NUMERIC
@ATTRIBUTE 107 NUMERIC
@ATTRIBUTE 108 NUMERIC
@ATTRIBUTE 109 NUMERIC
@ATTRIBUTE 110 NUMERIC
@ATTRIBUTE 111 NUMERIC
@ATTRIBUTE 112 NUMERIC
@ATTRIBUTE 113 NUMERIC
@ATTRIBUTE 114 NUMERIC
@ATTRIBUTE 115 NUMERIC
@ATTRIBUTE 116 NUMERIC
@ATTRIBUTE 117 NUMERIC
@ATTRIBUTE 118 NUMERIC
@ATTRIBUTE 119 NUMERIC
@ATTRIBUTE 120 NUMERIC
@ATTRIBUTE 121 NUMERIC
@ATTRIBUTE 122 NUMERIC
@ATTRIBUTE 123 NUMERIC
@ATTRIBUTE 124 NUMERIC
@ATTRIBUTE 125 NUMERIC
@ATTRIBUTE 126 NUMERIC
@ATTRIBUTE 127 NUMERIC
@ATTRIBUTE class {0,1,2,3,4,5,6,7,8,9}
@DATA
50830,2727,25357,9246,0,0,246,304,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4397,61889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,3764,6997,4432,0,139,3679,4402,0,0,0,0,0,0,0,0,0,93,217,56,0,217,3798,9403,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,558,0,0,0,2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52845,4521,33930,9190,0,0,160,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3136,46884,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3787,3869,7780,5980,0,9,2619,7295,0,0,0,0,0,0,0,0,0,18,73,53,0,41,2850,10872,0,0,1,1644,0,0,0,0,0,0,0,0,0,0,1,499,0,0,1,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63567,2588,22877,8089,0,0,163,747,0,0,0,0,0,0,0,0,0,0,0,0,0,218,9425,47197,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3877,3293,5844,4386,0,131,3210,4788,0,0,0,0,0,0,0,0,0,60,208,24,0,607,5180,9282,0,0,0,3869,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43311,2182,11133,610,0,0,523,409,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10829,73834,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,3513,5684,1116,0,246,5685,4126,0,0,0,0,0,0,0,0,0,62,217,23,0,178,6938,11197,0,0,0,1645,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52939,3734,30197,14268,0,0,62,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,36956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626,4223,7420,6894,0,16,1893,7076,0,0,0,0,0,0,0,0,0,14,176,65,0,12,2098,8800,0,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28766,3319,25060,8277,0,0,278,1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,34544,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,3873,7113,10593,0,34,2776,13931,0,0,0,0,0,0,0,0,0,15,80,104,0,24,2040,12529,0,0,1,2068,0,0,0,0,0,0,0,0,0,0,0,445,0,0,2,2447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48220,4956,25102,5261,0,0,130,225,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5302,47249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,4072,7168,5069,0,122,3918,4616,0,0,0,0,0,0,0,0,0,101,294,135,0,291,4854,9848,0,0,2,1731,0,0,0,0,0,0,0,0,0,0,0,542,0,0,1,3362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38434,3264,24501,8480,0,0,181,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491,40574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3418,3826,7991,9513,0,57,3876,11006,0,0,0,0,0,0,0,0,0,33,180,163,0,35,3580,13304,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43644,5071,26862,6404,0,0,139,287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4420,43194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422,4070,6528,4575,0,51,2971,5116,0,0,0,0,0,0,0,0,0,60,205,113,0,227,4558,9310,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40657,4621,26339,6763,0,0,105,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,34760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,3973,9257,8915,0,21,3644,11484,0,0,0,0,0,0,0,0,0,19,190,134,0,22,2950,12932,0,0,2,1678,0,0,0,0,0,0,0,0,0,0,1,600,0,0,3,3724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67606,7937,32135,12102,0,0,67,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,55009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039,5066,8703,7714,0,61,2540,7008,0,0,0,0,0,0,0,0,0,91,308,117,0,29,2975,9407,0,0,0,2006,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,4044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49592,6231,35991,7977,0,0,546,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,52596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,4772,9114,8467,0,19,4887,9585,0,0,0,0,0,0,0,0,0,22,124,69,0,14,4073,11132,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43732,6811,40161,14995,0,0,56,803,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2665,39198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,4938,12696,14211,0,105,3175,10197,0,0,0,0,0,0,0,0,0,118,391,339,0,199,3639,14184,0,0,4,1868,0,0,0,0,0,0,0,0,0,1,2,1041,0,0,0,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47313,6806,38261,12144,0,0,66,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459,40139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,5280,9205,10628,0,104,2062,9494,0,0,0,0,0,0,0,0,0,125,299,248,0,138,2339,13157,0,0,1,1924,0,0,0,0,0,0,0,0,0,0,2,860,0,0,0,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38542,4039,31315,25535,0,0,52,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,22757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3661,4674,10297,15339,0,182,3379,15781,0,0,0,0,0,0,0,0,0,191,425,260,0,217,3558,13552,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,1,485,0,0,3,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45693,3571,25073,9920,0,0,51,294,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4697,54472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838,4097,9959,10946,0,222,4539,8423,0,0,0,0,0,0,0,0,0,210,705,240,0,538,6630,13345,0,0,171,1645,0,0,0,0,0,0,0,0,0,0,92,819,0,0,479,4290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53539,3386,30424,5066,0,0,23,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3381,51233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3862,4059,8997,7041,0,80,2931,6924,0,0,0,1,0,0,0,0,0,113,502,183,0,309,4377,13999,0,0,1,2695,0,0,0,0,0,0,0,0,0,0,5,863,0,0,2,5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53411,8704,51918,17430,0,0,88,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,36427,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4071,5518,14372,16736,0,31,3475,11340,0,0,0,0,0,0,0,0,0,23,212,387,0,15,2261,13400,0,0,1,2285,0,0,0,0,0,0,0,0,0,0,3,745,0,0,2,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54921,6383,45273,10346,0,0,82,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126,66806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4125,5372,11805,8991,0,255,3065,3716,0,0,0,0,0,0,0,0,0,258,513,188,0,309,4116,10557,0,0,2,2032,0,0,0,0,0,0,0,0,0,0,1,880,0,0,1,3671,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43416,3530,35242,15138,0,0,24,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,50416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3668,4365,11041,10470,0,22,2452,6330,0,0,0,0,0,0,0,0,0,24,303,233,0,59,1835,12887,0,0,2,2072,0,0,0,0,0,0,0,0,0,0,1,941,0,1,0,2918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48981,4651,37036,22653,0,0,18,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,2,934,34430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3820,4415,12336,13431,0,101,2161,10972,0,0,0,0,0,0,0,0,0,98,215,377,0,246,1462,12482,0,0,1,1229,0,0,0,0,0,0,0,0,0,0,1,807,0,0,5,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48181,4268,32764,10587,0,0,56,575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1158,45917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,4811,10454,9013,0,112,3522,9436,0,0,0,0,0,0,0,0,0,118,469,227,0,155,3112,16319,0,0,2,1263,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47119,5608,37019,15424,0,0,47,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,35957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3751,4821,12078,10084,0,2,2860,8909,0,0,0,0,0,0,0,0,0,7,235,194,0,10,1102,11761,0,1,2,1433,0,0,0,0,0,0,0,0,0,0,0,630,0,0,4,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39724,4234,32852,17645,0,0,27,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,47768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3705,4567,9310,10190,0,67,2913,6878,0,0,0,0,0,0,0,0,1,71,451,327,0,103,3095,13729,0,0,1,2349,0,0,0,0,0,0,0,0,0,0,1,961,0,0,0,4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45505,6378,42606,21318,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,34138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3827,4970,10602,12177,0,33,1291,7769,0,0,0,0,0,0,0,0,0,23,192,234,0,31,1165,12407,0,0,1,1991,0,0,0,0,0,0,0,0,0,0,3,833,0,0,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44761,3732,46583,16468,0,0,67,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,39807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3815,4544,14459,13773,0,8,2840,11169,0,0,0,0,0,0,0,0,0,4,225,411,0,4,1821,15405,0,0,0,1003,0,0,0,0,0,0,0,0,0,0,1,714,0,0,0,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50680,3905,34561,12577,0,0,93,346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2731,45374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3729,4334,9258,8211,0,70,2369,7277,0,0,0,0,0,0,0,0,0,99,262,251,0,199,2855,13211,0,0,16,2483,0,0,0,0,0,0,0,0,0,1,17,696,0,0,20,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
51981,3567,33225,19203,0,0,22,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,41732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3756,4742,11939,10243,0,39,2257,10872,0,0,0,0,0,0,0,0,0,49,291,230,0,21,1709,13668,0,0,1,1295,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,2554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39452,2520,24457,5115,0,0,22,546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1031,38675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3309,3760,8559,9973,0,103,2211,10056,0,0,0,0,0,0,0,0,0,166,367,217,0,227,2546,11371,0,0,2,1182,0,0,0,0,0,0,0,0,0,1,3,308,0,0,1,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38266,3608,32703,9625,0,0,3,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,26803,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303,3821,8959,9323,0,5,960,7718,0,0,0,0,0,0,0,0,0,4,109,134,0,0,625,11591,0,0,2,2337,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51683,6697,33610,14534,0,0,157,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,34797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3882,5216,12574,11210,0,60,4775,10906,0,0,0,1,0,0,0,0,0,60,521,406,0,95,4451,13913,0,0,4,1361,0,0,0,0,0,0,0,0,0,0,2,681,0,0,2,3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54753,3290,31517,16248,0,0,75,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,40107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3949,4675,13318,10933,0,65,4525,10594,0,0,0,0,0,0,0,0,0,86,606,357,0,66,4462,17107,0,1,3,1889,0,0,0,0,0,0,0,0,0,0,4,995,0,0,1,3807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47262,5272,35483,11546,0,0,30,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419,39160,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,4769,11189,12805,0,50,2425,12580,0,0,0,0,0,0,0,0,0,40,186,266,0,85,1776,14922,0,0,2,2685,0,0,0,0,0,0,0,0,0,0,2,799,0,0,1,4863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57112,6100,37381,14306,0,0,41,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,38576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973,4998,10572,12771,0,31,2074,11545,0,0,0,1,0,0,0,0,0,44,211,218,0,57,2041,12531,0,0,4,1803,0,0,0,0,0,0,0,0,0,0,2,545,0,0,0,3847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70600,6121,32416,8365,0,0,7,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,67297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4244,6876,11381,7226,0,23,2798,6317,0,0,0,0,0,0,0,0,0,34,403,294,0,17,3049,17348,0,0,8,3440,0,0,0,1,0,0,0,0,0,0,12,1471,0,0,12,6170,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46970,2080,21505,4286,0,0,80,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4715,50666,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554,3587,8814,5336,0,123,4606,8029,0,0,0,0,0,0,0,0,0,68,434,99,0,48,4641,12633,0,0,5,3092,0,0,0,0,0,0,0,0,0,0,6,556,0,0,12,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60734,2811,23618,3365,0,0,40,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460,42166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898,4605,10607,12798,0,153,3672,12061,0,0,0,0,0,0,0,0,0,144,603,480,0,191,5446,16086,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,1,631,0,0,0,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50919,5434,35531,5199,0,0,39,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,36979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823,5264,15929,13222,0,8,5052,16338,0,0,0,0,0,0,0,0,0,22,471,544,0,14,3977,20260,0,0,2,1580,0,0,0,0,0,0,0,0,0,1,2,461,0,0,2,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47117,2998,30444,13301,0,0,44,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4359,55444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3837,4121,9612,6235,0,54,3124,4776,0,0,0,0,0,0,0,0,0,85,450,216,0,197,4007,12706,0,0,1,2564,0,0,0,0,0,0,0,0,0,1,1,897,0,0,0,4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40612,2323,27808,18647,0,0,25,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3876,45752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3723,4234,9958,13252,0,96,3711,12401,0,0,0,0,0,0,0,0,0,100,529,401,0,96,4316,15675,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,0,484,0,0,2,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51548,6045,42471,13286,0,0,1,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,35718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3801,5175,10418,12118,1,6,1324,12156,0,0,0,0,0,0,0,0,0,17,247,382,1,12,1732,13699,0,0,1,2214,0,0,0,0,0,0,0,0,0,0,3,1119,0,0,1,3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
